age,wc,education,marital status,race,gender,hours per week,IncomeClass
28,0,2,0,1,1,45,0
20,0,0,0,1,0,35,0
34,0,0,1,1,0,40,0
21,0,1,0,1,0,40,0
51,0,1,2,1,1,40,0
39,0,0,2,0,1,70,0
19,0,1,0,0,1,38,0
22,1,0,0,1,0,40,0
22,0,0,0,1,0,20,0
42,1,1,1,1,0,40,1
31,0,2,1,1,0,40,1
22,0,2,0,1,1,7,0
67,0,4,0,1,1,40,0
23,0,2,0,1,1,5,0
20,0,0,1,1,1,40,0
22,0,0,0,1,1,40,0
49,0,1,1,1,1,40,1
52,2,1,2,1,1,40,0
29,0,0,0,1,1,40,0
35,0,1,1,1,0,35,0
18,0,1,0,1,1,15,0
24,0,0,1,0,1,40,0
33,1,2,1,1,0,50,0
40,0,1,2,0,1,55,0
55,0,0,3,1,1,40,0
44,0,0,2,1,0,40,0
40,0,2,0,1,1,60,0
22,0,0,2,1,0,40,0
55,0,1,1,1,1,40,1
47,1,2,0,1,1,50,1
56,0,0,1,1,0,40,0
44,0,0,1,0,0,40,0
44,0,1,2,1,0,50,0
35,0,2,1,1,0,60,1
27,0,0,1,1,0,40,0
32,0,0,1,1,0,50,0
20,0,1,0,1,1,20,0
33,0,1,2,0,1,40,0
48,0,0,1,1,0,45,0
45,0,4,2,1,1,50,0
48,0,1,3,1,1,40,0
28,0,4,1,1,0,45,1
39,1,4,2,1,1,40,0
23,0,1,0,1,0,30,0
25,0,2,1,1,1,40,0
52,0,0,0,1,0,40,0
41,0,0,1,1,0,40,0
45,0,2,1,1,1,42,1
37,2,4,1,1,0,40,1
48,0,0,1,1,1,8,0
63,0,0,1,1,0,48,0
24,1,1,1,1,0,72,1
43,0,1,1,1,0,40,1
36,0,0,2,1,0,60,0
32,0,0,1,1,0,72,0
36,0,1,0,2,0,40,0
43,0,1,0,1,1,50,0
27,0,0,0,0,1,40,0
45,0,2,2,1,1,46,0
26,0,1,0,1,1,24,0
54,0,-1,1,1,0,60,0
22,0,1,2,1,1,48,0
19,0,0,0,1,0,35,0
32,0,0,1,1,1,20,0
46,0,2,1,1,0,60,1
30,0,2,0,1,1,40,1
35,0,4,0,2,0,40,0
43,1,4,1,1,0,40,1
26,0,0,0,4,1,40,0
41,2,4,1,1,0,40,1
33,0,2,0,1,0,40,0
42,0,2,0,1,0,60,0
17,0,1,0,1,0,20,0
49,0,0,2,1,1,35,0
39,0,3,1,1,0,45,1
21,0,1,0,1,1,25,0
44,0,2,1,1,0,40,1
48,0,2,1,1,0,45,1
39,0,2,1,1,0,70,0
34,0,0,0,3,1,32,0
36,0,0,1,1,0,50,1
60,0,0,1,1,0,40,0
50,0,0,1,1,0,40,1
48,1,2,1,1,0,45,0
35,0,1,0,1,1,40,0
30,0,2,1,1,0,70,0
31,0,0,1,1,0,60,0
38,0,2,0,1,1,40,0
24,0,2,0,1,1,30,0
24,0,1,0,2,1,50,0
27,0,2,0,1,1,48,0
48,0,0,2,2,1,40,0
30,0,1,1,0,1,45,0
38,0,2,1,1,0,40,1
45,0,3,0,1,0,40,1
45,0,2,0,1,0,40,0
55,0,1,2,1,1,38,0
24,0,2,0,2,0,40,0
31,1,1,0,3,1,25,0
35,0,0,1,1,0,35,0
29,0,1,1,1,0,45,0
56,0,2,1,1,0,50,1
25,0,2,0,1,0,60,0
44,0,0,0,1,1,40,0
21,0,0,0,1,0,40,0
21,0,0,0,1,0,40,0
46,2,4,1,1,0,40,1
63,0,2,2,1,1,40,0
44,0,0,1,1,1,30,0
31,0,1,1,1,0,45,0
26,0,1,1,1,0,42,0
33,0,2,1,1,0,45,0
38,0,2,1,1,0,40,0
24,0,0,0,1,1,35,0
47,1,4,1,1,0,35,1
27,0,1,0,1,1,30,0
46,0,1,1,1,0,40,0
47,0,0,2,1,0,40,0
69,0,0,3,1,0,40,0
32,0,0,1,1,0,40,1
51,0,0,1,0,0,40,0
36,0,0,1,1,0,40,1
50,1,4,1,1,1,40,0
29,0,5,1,2,0,60,0
32,0,3,1,1,0,40,0
31,0,0,1,1,0,40,0
40,1,0,0,1,1,40,0
39,0,1,1,0,0,52,1
56,0,0,2,1,1,40,0
47,2,1,2,1,1,40,0
63,0,1,1,1,0,45,0
29,1,4,1,1,0,50,0
64,0,1,1,1,0,40,0
44,0,2,0,1,0,40,0
26,0,0,0,1,0,60,0
37,0,0,1,1,1,40,1
63,0,2,1,1,1,36,1
33,0,0,1,1,0,60,0
19,0,1,0,1,1,10,0
57,1,4,1,0,1,40,1
58,1,0,1,1,0,40,1
25,0,1,1,1,0,40,0
40,0,0,2,1,1,40,0
26,0,0,0,1,0,40,0
29,0,5,1,1,0,50,1
45,1,2,1,0,0,40,0
32,0,1,2,1,0,45,0
56,0,0,1,1,0,40,1
22,0,1,1,2,1,39,0
49,0,2,1,0,0,48,0
40,0,0,1,1,1,12,0
28,0,2,1,1,0,60,1
27,0,0,1,1,0,40,0
41,0,1,0,2,0,40,0
28,0,2,0,1,0,21,0
38,0,1,1,1,0,55,1
28,1,0,1,1,0,40,0
41,2,2,2,1,0,40,0
50,0,3,1,1,0,36,1
21,0,1,0,0,0,40,0
38,0,0,2,1,1,40,0
47,0,1,2,1,1,40,0
52,0,1,1,1,0,60,1
24,0,2,0,1,0,45,0
44,0,2,1,1,0,40,1
58,0,2,1,1,0,40,1
51,0,2,0,1,1,43,1
49,0,1,2,1,1,55,0
23,0,1,0,0,0,20,0
21,0,0,0,1,0,53,0
37,2,1,2,3,1,20,0
41,0,5,2,1,1,50,1
35,0,5,1,1,1,20,0
47,0,1,1,1,0,40,0
30,0,4,1,1,0,40,1
24,0,2,0,1,0,48,0
50,0,0,2,1,1,35,0
38,0,2,0,0,0,40,0
45,0,0,3,2,1,50,0
46,2,2,1,2,0,50,1
19,0,0,0,1,1,30,0
31,2,2,0,1,1,40,0
38,0,0,2,1,1,40,0
24,0,2,0,1,0,40,0
58,1,0,1,1,0,50,0
28,0,0,1,1,0,40,0
22,0,0,1,1,0,40,0
46,0,0,2,1,0,40,0
30,0,-1,0,1,0,40,0
56,0,2,1,1,0,45,1
32,0,0,1,2,0,40,0
56,0,0,1,1,0,44,1
50,0,1,1,1,0,40,0
30,0,2,0,1,1,40,0
24,0,0,0,1,0,40,0
31,0,2,0,1,1,65,1
38,1,2,1,1,1,40,1
44,1,4,1,1,0,40,1
19,0,0,0,1,0,20,0
45,0,4,2,1,1,40,1
45,0,1,2,0,1,40,0
37,0,2,1,1,1,40,1
46,0,2,2,1,0,40,0
32,0,1,0,1,1,20,0
30,0,3,1,1,0,50,0
37,0,0,2,1,1,56,0
32,0,1,1,1,0,40,1
43,0,2,1,1,0,40,1
46,0,4,2,1,1,50,0
33,0,4,0,1,1,40,0
48,0,0,0,1,1,40,0
34,0,0,1,1,1,40,0
34,1,1,0,1,0,50,1
33,0,0,2,1,0,40,0
36,0,2,1,1,1,60,0
23,0,0,0,1,0,55,0
39,0,0,1,1,0,40,0
19,0,0,0,1,0,20,0
47,0,0,1,1,0,45,1
47,0,4,2,1,1,6,0
52,1,1,2,1,1,40,0
58,0,0,1,1,0,40,1
20,0,1,0,1,0,25,0
28,0,2,1,1,1,45,1
20,0,1,0,1,1,20,0
37,0,2,1,1,0,40,1
21,0,0,0,1,0,32,0
39,0,0,1,0,1,40,0
33,1,0,1,1,0,40,0
47,0,0,1,1,0,50,1
48,0,0,1,1,0,89,0
34,0,0,0,1,0,40,0
20,0,1,0,1,0,25,0
41,0,4,1,1,0,40,1
45,0,1,2,1,0,50,0
23,0,0,2,1,0,44,0
19,0,1,0,1,1,38,0
24,0,1,0,1,0,40,0
20,0,1,0,1,0,30,0
32,0,0,2,1,0,40,0
52,0,4,2,1,0,50,1
36,0,0,0,1,0,60,1
27,0,0,2,1,1,40,0
26,0,1,1,1,0,60,0
24,0,1,0,3,0,40,0
42,2,0,2,0,0,40,0
39,0,3,1,1,1,60,1
39,0,0,3,1,0,40,0
35,0,0,0,0,1,48,0
54,0,2,1,1,0,40,0
24,0,2,0,1,0,40,0
24,0,2,0,1,1,8,0
20,0,1,0,0,1,15,0
28,0,2,0,1,1,35,0
22,0,0,0,1,1,60,0
56,0,0,1,1,0,40,0
24,0,2,1,1,0,45,0
21,0,1,0,1,1,30,0
42,0,2,1,1,0,40,1
41,1,4,2,1,1,55,0
19,0,0,0,1,1,20,0
20,0,1,0,1,1,30,0
32,0,0,1,4,0,40,0
52,0,0,0,1,1,36,0
44,0,2,2,0,0,40,0
37,1,2,1,1,0,40,1
35,0,0,1,0,1,35,0
30,0,0,0,1,1,45,0
64,1,0,1,1,0,40,0
48,0,0,2,1,1,37,1
33,0,1,0,1,0,40,0
40,0,1,1,1,0,50,1
30,0,1,1,1,0,40,1
53,0,1,0,0,1,40,0
63,0,0,1,2,0,40,0
27,1,1,1,1,0,60,0
33,0,0,1,1,0,60,0
19,0,0,0,0,0,30,0
31,0,2,1,1,0,40,0
53,0,0,1,1,0,40,0
27,0,5,0,1,1,40,0
22,0,0,0,1,1,40,0
29,0,0,1,1,1,40,1
52,0,0,3,1,1,40,0
23,0,0,0,1,0,40,0
27,0,1,0,1,0,20,0
53,0,0,3,0,1,40,0
18,0,0,0,1,0,20,0
27,0,0,1,1,1,40,0
30,0,1,2,1,0,40,0
41,0,0,2,1,1,40,0
21,0,1,0,1,1,30,0
21,0,1,0,1,1,40,0
29,0,2,0,4,1,40,0
26,0,0,1,1,0,40,0
27,0,2,0,1,0,40,0
36,1,2,0,0,1,40,0
22,2,0,0,1,0,40,0
37,2,1,0,1,0,40,0
54,0,2,1,1,0,40,0
36,0,0,2,1,0,50,0
38,0,1,1,0,0,40,1
49,0,1,2,1,1,40,0
26,0,2,0,1,0,48,0
48,0,2,1,1,0,45,1
40,0,0,0,1,1,45,0
30,0,0,1,1,0,40,0
19,0,1,0,1,1,20,0
31,0,0,0,1,1,40,0
38,0,0,2,0,0,40,0
35,0,1,1,1,0,50,1
45,0,2,1,1,0,40,1
41,0,1,2,1,0,46,1
33,0,3,0,1,1,50,1
49,0,1,0,1,1,60,0
28,0,1,1,1,0,40,1
49,1,2,1,0,0,40,1
30,0,0,0,1,0,60,0
37,1,0,1,1,0,40,0
37,0,5,1,1,1,35,0
51,0,0,1,0,1,38,0
27,2,0,1,1,0,40,0
53,0,0,0,1,1,40,0
45,0,0,0,1,0,40,0
40,2,2,0,1,1,40,0
35,0,0,1,1,0,40,1
33,0,0,1,1,0,40,0
28,1,1,0,0,0,40,0
33,0,2,1,1,0,40,0
53,0,0,1,1,0,40,1
63,0,0,1,1,0,45,0
59,0,0,1,1,0,40,1
19,0,0,0,1,0,30,0
31,0,2,0,1,0,45,0
23,0,2,1,1,1,40,0
35,1,2,1,1,0,40,0
32,0,2,0,1,0,40,0
38,0,0,1,1,0,40,1
49,0,0,1,2,1,8,0
64,0,0,2,1,1,40,0
25,0,2,0,1,1,50,0
21,0,0,0,1,0,35,0
26,0,0,0,1,1,15,0
23,0,1,0,1,0,20,0
24,0,0,2,1,1,30,0
26,0,2,0,1,0,48,0
58,0,0,1,1,0,40,0
33,0,0,0,1,1,50,0
35,0,0,2,1,0,25,0
21,0,1,0,1,1,20,0
40,0,1,1,1,1,40,1
27,0,1,1,1,0,60,0
49,1,1,1,1,0,40,0
37,0,1,1,1,0,50,1
46,0,1,1,0,0,40,0
20,0,1,0,2,1,40,0
43,0,0,1,1,0,40,0
46,1,2,2,1,1,40,1
48,0,2,2,1,0,40,0
36,1,1,2,1,0,55,0
37,0,0,2,1,0,40,1
42,0,4,1,1,0,50,1
29,0,2,0,1,1,40,0
42,1,4,1,1,0,35,1
34,0,1,1,1,1,40,1
28,0,1,0,1,0,40,0
49,2,1,1,1,0,40,1
25,0,1,1,1,0,35,0
42,0,2,2,1,0,40,0
26,0,1,1,1,0,40,0
35,0,1,1,1,0,58,0
37,0,0,1,1,0,45,0
39,1,0,0,3,0,48,0
42,0,0,1,1,0,35,1
41,0,1,2,1,1,36,1
23,0,1,2,1,1,24,0
31,2,0,1,1,0,40,0
36,1,1,1,1,0,57,1
20,0,1,0,1,1,25,0
36,0,1,0,1,0,45,0
50,0,0,1,1,0,50,1
37,0,0,0,1,0,40,0
25,0,2,0,1,0,50,1
39,0,1,2,1,1,60,0
32,0,0,1,1,1,40,0
59,0,1,3,1,1,35,0
29,0,2,1,1,0,45,0
50,0,0,1,0,0,40,0
32,0,1,2,1,0,40,0
20,0,0,1,1,0,35,0
18,0,1,0,1,0,30,0
60,0,4,0,1,0,50,0
60,0,1,1,1,0,40,0
42,1,4,0,1,0,22,0
49,0,0,2,1,1,35,0
59,0,1,1,1,0,40,1
19,0,0,0,1,1,20,0
39,0,0,1,1,0,40,0
48,0,1,2,1,1,40,0
44,0,2,1,1,0,40,1
21,0,1,0,1,0,30,0
23,0,2,0,0,0,40,0
22,0,1,0,1,0,30,0
19,0,1,0,1,1,40,0
23,0,1,0,1,0,25,0
46,0,0,1,1,0,44,1
23,0,2,0,1,1,23,0
23,0,1,0,1,1,15,0
42,0,1,1,1,0,40,1
18,0,0,0,1,0,20,0
37,0,2,1,1,0,50,1
51,0,1,1,1,0,40,0
34,0,0,1,0,0,30,0
46,0,0,2,1,1,30,0
46,0,1,1,1,0,45,1
23,1,1,1,1,1,40,0
33,0,2,1,0,1,30,0
27,0,0,0,2,0,40,0
21,0,1,0,0,1,20,0
37,1,2,2,1,1,36,0
36,0,0,1,1,0,60,1
37,0,0,2,1,1,60,0
34,0,0,1,1,0,50,0
33,0,0,2,1,1,40,0
20,0,0,0,1,1,8,0
26,0,1,2,1,1,38,0
47,0,0,1,1,1,20,1
31,0,1,2,1,1,35,0
39,0,2,1,1,0,45,1
21,0,1,0,1,1,20,0
40,0,0,0,0,1,35,0
54,1,4,1,1,0,40,1
32,2,2,1,2,0,40,0
29,1,0,1,1,1,40,0
27,1,2,1,1,0,45,1
54,0,1,0,1,0,40,1
23,0,0,2,1,1,40,0
38,0,4,1,1,0,48,1
54,0,0,1,1,1,35,0
21,0,1,0,2,0,40,0
35,0,2,1,0,1,40,0
39,0,1,0,1,1,45,0
38,0,0,0,1,0,40,0
26,0,1,0,1,1,40,0
35,0,0,2,1,1,45,0
83,0,0,3,1,0,55,0
31,0,0,1,1,0,40,0
43,0,4,1,1,1,45,1
24,1,2,0,1,1,40,0
48,1,4,0,1,1,52,0
27,0,2,1,1,0,40,0
41,0,0,1,1,0,40,0
25,0,0,1,1,1,25,0
53,0,0,2,1,0,40,1
31,0,1,1,1,0,40,1
22,0,0,2,1,0,40,0
74,0,0,1,1,0,40,1
37,0,1,1,0,0,70,1
51,1,5,1,1,0,40,1
32,0,0,1,1,0,40,0
22,0,1,0,1,0,32,0
33,0,0,2,1,1,40,0
21,0,0,0,0,0,20,0
46,1,2,1,1,0,45,1
29,2,2,0,1,0,48,0
33,0,5,2,1,0,60,1
22,0,0,0,3,1,40,0
40,0,0,2,1,0,40,0
28,0,0,1,3,0,45,0
54,0,0,1,1,0,40,0
29,0,0,1,1,0,40,0
49,0,0,3,0,1,40,0
27,0,1,1,1,0,80,0
56,0,0,0,1,1,40,0
64,0,0,1,2,0,60,1
23,0,1,1,1,1,25,0
36,0,2,1,1,0,40,1
39,1,4,1,1,0,45,1
26,0,0,0,1,0,40,0
36,0,2,2,1,1,40,0
43,0,0,1,1,0,40,1
25,0,1,0,1,1,50,0
27,0,0,1,1,0,40,0
30,0,0,1,1,0,40,0
41,1,4,2,1,1,36,1
29,0,1,0,1,0,45,0
31,0,1,1,1,0,40,0
54,0,1,2,1,1,40,0
37,0,0,0,1,0,40,0
28,1,0,0,0,0,30,0
39,0,0,1,1,1,40,1
44,0,4,1,1,0,40,1
35,0,2,1,1,0,52,1
61,0,0,0,1,1,40,0
45,0,1,2,1,1,40,0
36,0,0,1,1,0,40,0
34,0,0,0,0,0,30,0
26,0,2,0,1,1,40,0
36,0,0,2,1,0,40,0
51,0,2,2,1,0,50,1
63,0,0,1,1,0,40,1
51,0,0,1,1,0,40,0
25,0,1,1,1,0,40,0
49,0,0,0,1,0,80,0
28,0,1,1,0,0,40,0
19,0,0,0,1,1,25,0
39,0,0,0,1,0,55,0
46,1,2,2,1,1,40,0
36,0,0,1,1,0,44,1
45,0,1,1,1,0,40,0
22,0,1,0,1,1,43,0
23,0,1,0,1,0,45,0
46,0,0,1,1,1,15,0
43,0,4,1,1,0,45,1
25,0,0,1,4,0,40,0
50,0,1,0,1,0,40,0
35,0,2,0,1,0,50,0
65,1,1,2,1,1,40,0
56,0,0,1,2,0,45,0
55,0,0,1,1,0,50,0
22,0,1,0,1,1,40,0
40,0,1,2,1,0,32,0
35,0,0,1,1,0,50,0
46,2,0,2,0,1,40,0
34,0,0,0,1,1,20,0
35,0,0,2,1,1,35,0
30,0,0,0,1,0,41,0
25,0,0,0,0,0,28,0
44,0,4,1,1,0,35,1
35,0,0,2,1,1,40,0
41,0,0,1,1,0,40,0
43,2,2,1,1,0,40,1
32,0,1,0,1,1,40,0
20,0,1,0,1,1,15,0
29,0,0,1,1,1,20,0
38,0,3,1,1,0,70,1
41,0,0,0,0,1,40,0
27,0,1,0,1,1,65,0
49,0,1,2,2,1,40,0
33,1,2,0,0,1,50,0
31,0,0,1,1,0,40,1
19,0,1,0,1,1,35,0
62,0,0,3,1,1,40,0
60,0,0,1,1,0,44,1
29,0,1,0,0,1,40,0
53,0,0,1,1,0,40,1
44,0,1,1,1,0,40,1
40,2,1,1,1,0,40,0
47,0,0,2,1,1,43,0
38,2,2,1,1,0,40,0
32,0,2,1,4,0,40,0
64,0,1,1,1,0,40,0
23,0,0,0,1,0,40,0
23,0,1,1,1,0,40,0
35,0,0,2,1,1,75,0
47,0,4,2,1,0,40,1
33,0,0,1,1,0,50,0
24,0,1,1,1,0,56,0
40,0,1,1,1,0,44,1
44,0,0,0,1,1,24,0
31,1,2,1,1,0,97,1
31,0,1,1,0,0,35,0
32,0,1,1,1,0,40,0
27,0,0,0,1,0,40,0
35,1,0,0,3,0,55,0
27,0,2,0,1,0,40,0
34,0,5,1,1,0,45,1
29,0,1,1,1,0,50,0
26,1,4,0,1,1,40,0
51,0,1,2,1,1,50,1
58,2,1,1,2,0,40,1
29,0,2,1,1,0,40,1
33,0,0,1,4,0,40,0
57,0,4,1,1,0,60,1
20,0,1,0,1,1,12,0
56,0,0,3,1,1,25,0
34,0,0,1,1,0,40,0
70,0,0,1,1,0,37,0
44,0,2,2,1,1,45,0
37,0,2,0,1,0,40,1
58,1,2,1,1,0,58,0
41,0,0,1,1,0,40,0
28,0,0,0,1,1,40,0
47,1,4,1,1,0,60,1
24,0,0,1,1,1,40,0
18,0,0,0,1,1,25,0
50,0,1,1,1,0,50,1
69,0,1,3,1,1,24,0
84,0,4,0,1,0,66,0
47,0,2,1,1,0,60,1
24,0,1,0,0,0,40,0
53,0,0,2,1,0,50,0
58,0,1,1,1,0,45,0
22,0,1,0,1,0,24,0
37,0,0,1,1,0,24,0
42,0,1,1,1,1,40,1
21,0,1,0,1,0,30,0
35,0,0,1,0,0,40,0
28,0,1,0,0,0,40,0
20,0,0,0,1,0,8,0
22,0,1,0,1,1,37,0
33,0,0,1,1,0,56,1
22,0,1,0,1,0,50,0
68,0,1,2,1,1,30,0
56,1,2,2,1,1,40,0
41,0,2,0,1,0,40,0
33,0,0,0,0,1,40,0
50,0,1,1,1,0,60,1
41,0,0,2,1,1,52,0
20,2,0,0,1,1,40,0
18,0,0,0,1,0,20,0
23,0,2,0,1,0,40,0
43,0,0,2,1,1,40,0
47,0,0,1,1,0,55,0
44,0,1,1,1,0,45,0
58,0,0,1,1,0,40,0
26,0,0,0,1,1,40,0
27,0,0,2,1,1,40,0
39,0,5,1,1,0,45,1
25,0,2,1,1,0,40,0
39,0,2,2,1,0,50,0
52,0,0,1,1,0,40,0
24,0,2,0,1,1,50,0
32,0,0,1,1,0,40,1
49,1,4,1,1,0,40,1
52,0,3,2,1,0,60,1
33,0,0,0,1,0,40,0
19,0,0,1,1,0,20,0
33,0,1,0,1,0,36,0
48,0,0,1,1,0,40,0
32,0,0,1,1,0,40,0
28,0,0,0,1,0,30,0
37,0,2,1,1,0,50,1
55,0,0,1,1,0,60,0
31,0,2,1,1,0,40,1
39,0,0,1,1,0,40,1
38,0,1,1,2,0,40,0
42,0,2,1,1,0,40,1
62,0,1,2,1,1,40,0
26,0,2,0,1,1,50,0
59,0,1,2,1,0,40,0
42,0,0,2,1,1,45,0
25,0,2,1,1,0,45,1
58,0,0,2,1,0,36,0
30,0,1,0,1,1,60,0
21,0,1,0,1,1,40,0
61,0,0,1,1,0,40,0
51,0,4,1,1,0,40,1
70,0,1,3,1,1,12,0
46,0,4,3,1,1,44,0
35,2,1,2,2,1,40,0
31,0,0,1,1,0,43,1
37,0,1,1,1,0,42,1
43,0,1,1,1,0,43,1
23,0,0,0,1,0,40,0
41,0,0,2,1,0,44,1
42,1,2,1,1,1,50,1
45,0,1,1,1,0,40,1
38,0,2,1,1,0,50,1
28,0,0,0,1,1,50,0
42,1,0,1,1,0,40,1
35,0,4,1,1,0,40,0
36,0,1,2,1,1,40,0
33,0,0,1,1,0,35,0
22,0,1,0,1,1,30,0
45,1,2,1,1,0,50,1
24,0,1,0,1,1,40,0
36,1,0,1,1,0,40,1
41,0,0,0,1,1,40,0
30,1,4,0,1,1,40,0
37,1,1,2,1,0,48,0
30,0,4,1,1,0,38,0
41,0,0,1,0,1,40,0
31,0,1,2,1,0,80,0
36,0,0,1,1,0,55,0
29,0,0,1,1,0,55,1
33,0,2,1,1,0,45,1
24,0,1,0,1,1,16,0
47,2,0,1,0,0,40,1
24,0,1,0,1,0,40,0
37,1,1,1,1,1,36,1
51,0,2,1,1,0,40,1
52,0,0,1,1,0,50,0
22,0,1,0,1,1,40,0
43,0,0,1,1,0,40,0
25,0,0,0,1,0,45,0
43,0,1,1,1,0,60,1
25,0,2,0,1,1,20,0
59,0,4,1,1,0,60,0
24,0,1,1,4,1,40,0
38,0,2,0,1,0,40,0
26,0,-1,1,1,0,40,0
30,0,0,0,1,1,40,0
73,1,4,1,1,0,10,1
30,0,0,1,0,0,40,0
33,0,0,1,1,0,40,0
46,0,1,1,1,0,58,0
35,0,2,1,1,1,8,1
22,0,0,0,1,1,40,0
22,0,1,0,1,0,40,0
33,0,0,0,0,1,40,0
31,0,0,0,2,1,40,0
29,0,2,0,1,0,40,0
24,0,2,0,1,1,35,0
49,2,4,1,1,0,40,1
28,0,0,0,1,0,48,0
22,0,2,0,1,1,60,0
37,0,0,1,1,0,40,0
30,0,0,1,1,0,50,0
29,0,0,1,1,0,40,0
36,0,0,1,1,1,40,0
21,0,0,0,1,0,22,0
18,0,1,0,1,1,30,0
44,0,1,0,0,1,40,0
40,0,1,1,1,0,50,0
43,0,0,1,1,0,44,0
45,0,2,1,1,0,50,1
29,0,1,1,2,1,26,0
40,0,1,1,1,1,40,0
43,0,1,1,1,0,48,0
20,0,1,0,1,1,20,0
19,0,1,0,1,1,16,0
21,0,0,0,1,0,40,0
19,0,1,0,1,0,35,0
54,0,1,1,1,0,45,1
50,0,0,2,1,1,48,0
29,0,1,2,1,0,40,0
47,0,0,2,1,1,37,0
46,0,2,2,0,1,32,0
30,0,1,1,1,0,44,0
58,0,1,1,1,1,30,0
48,0,2,2,0,1,40,0
23,0,1,0,1,0,40,0
45,0,0,1,1,0,40,0
20,0,1,0,0,0,20,0
50,1,2,0,1,1,40,1
49,0,0,1,1,0,48,1
26,0,1,0,1,0,40,0
47,0,3,2,1,0,40,0
35,0,0,1,1,0,40,0
46,0,1,1,1,0,50,1
58,0,1,1,1,0,45,1
21,0,0,0,1,1,40,0
31,0,2,0,1,1,40,0
33,0,5,1,1,0,60,1
34,0,4,1,1,0,55,1
37,0,0,1,1,0,45,1
48,0,4,1,1,0,40,1
34,2,2,0,2,0,40,0
24,0,1,0,1,0,40,0
55,0,0,2,1,1,40,0
50,0,0,1,1,0,40,1
40,0,2,1,1,0,60,1
33,0,2,0,1,0,30,0
51,2,1,1,1,0,40,0
30,0,1,0,1,0,40,0
41,0,0,1,1,0,40,0
36,0,0,1,1,0,40,0
37,0,0,1,0,0,40,0
35,0,2,2,1,1,40,0
33,0,4,1,1,0,45,1
45,0,1,2,1,1,40,0
23,0,1,1,0,0,50,0
19,0,0,0,1,1,15,0
20,0,0,0,0,0,35,0
19,0,1,0,1,1,40,0
48,0,0,2,1,1,35,0
45,0,1,1,1,0,65,1
34,0,0,1,1,0,55,1
20,0,1,0,4,1,40,0
30,0,0,1,1,1,20,0
23,0,1,0,1,0,32,0
42,0,1,1,0,0,40,1
22,0,0,0,2,0,40,0
42,0,2,1,1,0,55,1
47,0,0,2,1,1,32,0
29,0,4,1,1,1,40,1
34,0,2,0,1,0,38,0
34,0,2,2,1,1,40,1
39,2,0,1,1,0,40,0
29,0,1,2,1,1,24,0
53,0,2,1,0,0,40,1
51,0,1,3,1,1,45,0
51,0,5,2,1,1,60,1
32,0,1,0,1,1,40,0
24,0,1,0,1,0,45,0
62,0,2,1,1,0,50,1
52,0,0,1,1,0,40,1
39,0,0,0,1,1,40,0
42,0,0,1,1,0,48,0
38,2,2,1,1,0,42,1
27,0,0,0,2,0,40,0
47,0,0,1,1,0,60,0
31,2,2,1,1,0,40,1
26,0,1,1,0,0,40,0
50,0,2,2,0,0,40,0
19,0,0,0,2,0,24,0
28,0,1,2,1,0,40,0
47,0,0,1,1,0,40,0
21,0,-1,0,1,0,50,0
30,0,3,0,1,1,45,0
19,0,0,0,1,0,45,0
40,0,1,1,1,0,40,0
55,0,4,1,1,0,50,1
51,2,2,0,3,1,43,0
34,0,0,2,1,1,40,0
59,0,4,1,1,0,45,1
50,0,0,2,1,1,38,0
29,0,0,2,1,0,40,0
24,0,0,0,1,1,30,0
39,0,4,1,1,1,18,1
32,0,1,2,0,0,40,0
34,0,0,0,1,1,45,0
37,1,1,2,1,1,40,0
39,0,4,1,1,1,65,1
23,0,1,0,1,1,28,0
45,2,1,2,1,0,42,0
41,0,0,1,1,0,4,0
21,0,0,0,1,1,30,0
31,0,0,1,1,0,45,1
42,0,2,2,1,1,40,0
32,0,2,1,1,0,40,1
25,0,1,0,2,0,40,0
36,0,3,0,4,0,40,1
27,0,5,0,1,0,52,0
27,0,2,0,1,1,65,0
57,0,0,0,1,1,45,0
59,1,0,2,1,1,38,0
34,0,0,0,1,1,40,0
23,0,1,0,1,0,30,0
19,0,0,0,1,0,40,0
39,1,2,1,1,0,50,1
19,0,1,0,1,1,35,0
38,1,2,1,1,1,15,0
19,0,0,0,1,0,16,0
34,0,2,1,1,1,40,1
41,0,0,1,1,0,45,0
23,0,0,1,1,1,40,0
24,0,2,0,1,1,40,0
45,0,3,1,1,0,60,1
45,0,0,1,1,0,60,1
48,0,2,1,2,0,40,1
42,0,2,1,1,0,60,0
32,0,0,2,3,1,40,0
51,1,0,1,1,1,32,0
59,0,1,1,1,0,40,1
31,1,0,0,1,0,40,0
27,1,2,0,1,0,50,0
29,0,2,1,0,0,80,1
40,0,0,0,1,0,40,0
31,0,0,2,1,0,40,0
60,0,0,1,1,0,40,0
53,1,4,0,1,1,50,1
27,0,0,0,1,0,40,0
31,0,0,1,1,0,45,0
22,0,2,0,1,0,40,0
42,0,2,0,1,1,38,1
28,0,0,1,1,0,40,0
79,0,1,1,1,0,20,0
39,0,0,1,1,0,40,1
44,0,0,1,1,0,65,1
47,0,0,1,1,0,48,0
59,0,0,1,1,0,24,1
37,0,4,2,1,0,65,0
43,0,1,1,1,0,40,0
23,0,0,0,1,1,33,0
40,1,4,0,1,1,35,0
22,0,1,0,1,0,40,0
38,0,2,1,1,0,50,1
24,0,1,0,1,0,49,0
23,0,0,1,1,1,40,0
39,2,1,1,1,0,45,1
26,0,1,0,1,0,40,0
